,anime_name,anime_genre,character_name,character_mbti_type,character_enneagram_type
1967,One Piece,Shounen,Fisher Tiger,ENFJ,8w9
1968,One Piece,Shounen,Viola,ESFJ,9w1
1969,One Piece,Shounen,Douglas Bullet,ESTP,8w7
1970,One Piece,Shounen,Sham,XXXX,7w8
1971,One Piece,Shounen,“Black Arm” Zephyr,ENTJ,1w2
1972,One Piece,Shounen,Kuro,INTJ,5w6
1973,One Piece,Shounen,"Kozuki Hiyori ""Komurasaki""",INFP,4w3
1974,One Piece,Shounen,Benn Beckman,INTP,5w4
1975,One Piece,Shounen,Basil Hawkins,INTJ,5w6
1976,One Piece,Shounen,Issho “Fujitora”,INFJ,1w9
1977,One Piece,Shounen,Queen,ESTP,7w8
1978,One Piece,Shounen,Otohime,ENFJ,2w1
1979,One Piece,Shounen,Vinsmoke Reiju,INFJ,9w1
1980,One Piece,Shounen,Sengoku,ISTJ,1w9
1981,One Piece,Shounen,Tashigi,ISFJ,1w2
1982,One Piece,Shounen,Kozuki Momonosuke,ISTJ,6w5
1983,One Piece,Shounen,Carrot,ENFP,7w8
1984,One Piece,Shounen,Monet,INFP,3w4
1985,One Piece,Shounen,Vergo,ISTP,6w5
1986,One Piece,Shounen,Dr. Kureha,ESTJ,1w9
1987,One Piece,Shounen,Kaya,ISFJ,9w1
1988,One Piece,Shounen,Baby 5,ESFJ,2w1
1989,One Piece,Shounen,Going Merry,INFP,2w1
1990,One Piece,Shounen,Demaro Black (Fake Luffy),ISFP,8w9
1991,One Piece,Shounen,conqueror's haki,ENTJ,8w7
1992,One Piece,Shounen,"Vegapunk ""Punk 06"" York",ESFP,XwX
1993,One Piece,Shounen,Senor Pink,ISTP,9w8
1994,One Piece,Shounen,Capone Bege,ESTJ,8w9
1995,One Piece,Shounen,Shiryu,ENTJ,8w9
1996,One Piece,Shounen,Paulie,ISTP,6w7
1997,One Piece,Shounen,Kyros,ISTP,9w8
1998,One Piece,Shounen,Karoo,ESFJ,7w6
1999,One Piece,Shounen,Wapol,ESTJ,8w7
2000,One Piece,Shounen,Chess,ISTJ,4w5
2001,One Piece,Shounen,Neptune,ESFJ,6w7
2002,One Piece,Shounen,Galdino “Mr.3”,INTP,6w5
2003,One Piece,Shounen,Daz Bonez (Mr.1),ISTJ,6w5
2004,One Piece,Shounen,Don Krieg,ENTJ,8w7
2005,One Piece,Shounen,Inuppe,ENFJ,3w4
2006,One Piece,Shounen,Vasco Shot,ESTP,7w8
2007,One Piece,Shounen,Doc Q,INTP,5w4
2008,One Piece,Shounen,Ohm,INTJ,4w5
2009,One Piece,Shounen,Donquixote Mjosgard,ESTJ,1w9
2010,One Piece,Shounen,Lily Enstomach,ENFP,7w8
2011,One Piece,Shounen,Inuarashi (Dogstorm),ISTJ,6w5
2012,One Piece,Shounen,Catarina Devon,ESTP,8w7
2013,One Piece,Shounen,Wyper,ISTJ,1w9
2014,One Piece,Shounen,Johnny,ESFP,8w9
2015,One Piece,Shounen,"Daddy Masterson ""Daddy the Father""",ISTJ,6w5
2016,One Piece,Shounen,"Mikita ""Miss Valentine""",ESFP,3w2
2017,One Piece,Shounen,"Zala ""Miss Doublefinger""",ENTJ,1w2
2018,One Piece,Shounen,Sanjuan Wolf,ISFP,9w8
2019,One Piece,Shounen,Morley,ESFJ,6w7
2020,One Piece,Shounen,Jesus Burgess,ESTP,7w8
2021,One Piece,Shounen,Van Augur,INTP,5w6
2022,One Piece,Shounen,Laffitte,ENTP,7w8
2023,One Piece,Shounen,Charlotte Lola,ESFJ,2w3
2024,One Piece,Shounen,Conis,ISFJ,9w1
2025,One Piece,Shounen,Buchi,ISFP,3w4
2026,One Piece,Shounen,Sasaki,ISTJ,XwX
2027,One Piece,Shounen,Drip (Fake Sanji),ISTP,8w7
2028,One Piece,Shounen,Avalo Pizarro,ESTP,8w7
2029,One Piece,Shounen,Zeo,INTJ,XwX
2030,One Piece,Shounen,Penguin,XXXX,XwX
2031,One Piece,Shounen,Belo Betty,ENTJ,1w2
2032,One Piece,Shounen,Lindbergh,ENTP,XwX
2033,One Piece,Shounen,Karasu,ISTP,5w6
2034,One Piece,Shounen,Chaka,ISTJ,1w2
2035,One Piece,Shounen,Masira,ESFP,3w2
2036,One Piece,Shounen,Haki,ENTP,8w7
2037,One Piece,Shounen,Nefertari Cobra,ENFJ,6w7
2038,One Piece,Shounen,"Vegapunk ""Punk 05"" Atlas",ISTJ,9w1
2039,One Piece,Shounen,"Vegapunk ""Punk 01"" Shaka",INTJ,1w9
2040,One Piece,Shounen,Wanze,ENTP,7w6
2041,One Piece,Shounen,Hibari,ISFJ,XwX
2042,One Piece,Shounen,Oro Jackson,XXXX,XwX
2043,One Piece,Shounen,All-Hunt Grount,ESTP,8w7
2044,One Piece,Shounen,Camus,ENTP,6w5
2045,One Piece,Shounen,Took D. Photo,ENTP,8w9
2046,One Piece,Shounen,Kodama,ENFP,3w2
2047,One Piece,Shounen,Zenny,ENFP,6w5
2048,One Piece,Shounen,Gecko Moriah,ENFP,7w8
2049,One Piece,Shounen,Caesar Clown,ENTP,3w4
2050,One Piece,Shounen,"Marco ""The Phoenix""",ISFJ,2w1
2051,One Piece,Shounen,Kanjuro,ESTP,3w4
2052,One Piece,Shounen,Kikunojo,ISFP,9w8
2053,One Piece,Shounen,Kurozumi Orochi,ESTJ,6w7
2054,One Piece,Shounen,Charlotte Cracker,ESTP,8w7
2055,One Piece,Shounen,Denjiro (Kyoshiro),ENTP,6w7
2056,One Piece,Shounen,Ulti,ESFP,8w7
2057,One Piece,Shounen,Hody Jones,ESTJ,8w7
2058,One Piece,Shounen,X Drake,ISTJ,6w5
2059,One Piece,Shounen,Hina,ISTJ,1w9
2060,One Piece,Shounen,Black Maria,ENTJ,8w7
2061,One Piece,Shounen,Monkey D. Garp,ESTP,8w7
2062,One Piece,Shounen,Charlotte Smoothie,ISTP,8w9
2063,One Piece,Shounen,Vinsmoke Ichiji,ISTP,3w4
2064,One Piece,Shounen,Dellinger,ESTP,7w8
2065,One Piece,Shounen,Nico Robin's Cowboy Hat,INTP,5w4
2066,One Piece,Shounen,Sun God Nika,ENTP,7w8
2067,One Piece,Shounen,Bartolomeo,ESFP,7w8
2068,One Piece,Shounen,Tsuru,ISTJ,1w9
2069,One Piece,Shounen,Iceburg,ISTJ,1w9
2070,One Piece,Shounen,Vinsmoke Niji,ESTP,8w7
2071,One Piece,Shounen,Kalifa / Khalifa,ISTJ,1w9
2072,One Piece,Shounen,Straw hat,ENFP,XwX
2073,One Piece,Shounen,Dalton,ISFJ,1w2
2074,One Piece,Shounen,Mother Carmel,ESFJ,3w2
2075,One Piece,Shounen,Jonathan,INFJ,9w1
2076,One Piece,Shounen,Koala,ESFJ,2w3
2077,One Piece,Shounen,Kaku,ENTP,7w6
2078,One Piece,Shounen,Laboon,ISFJ,9w1
2079,One Piece,Shounen,Trebol,ESTJ,3w2
2080,One Piece,Shounen,Charlotte Flampe,ESTJ,3w4
2081,One Piece,Shounen,Charlotte Brownie,ESFP,6w7
2082,One Piece,Shounen,Saint Charlos,ESTJ,3w2
2083,One Piece,Shounen,Elder 1,ENTJ,1w2
2084,One Piece,Shounen,Izou,ISTJ,1w2
2085,One Piece,Shounen,Kurozumi Higurashi,ENTJ,8w9
2086,One Piece,Shounen,Sogeking,ENTP,3w2
2087,One Piece,Shounen,Charlotte Perospero,ENTP,3w4
2088,One Piece,Shounen,Alvida,ESFP,3w2
2089,One Piece,Shounen,Killer,ISFJ,6w5
2090,One Piece,Shounen,Kin'emon,ESFJ,6w7
2091,One Piece,Shounen,Jack,ESTJ,8w9
2092,One Piece,Shounen,Jabra,ESTP,8w7
2093,One Piece,Shounen,Vinsmoke Judge,ENTJ,8w7
2094,One Piece,Shounen,Genzo,ISTJ,6w7
2095,One Piece,Shounen,Crocus,INTP,5w4
2096,One Piece,Shounen,Foxy,ENTP,3w4
2097,One Piece,Shounen,Jaguar D. Saul,ENFP,7w8
2098,One Piece,Shounen,Capone Pez,ENTJ,9w8
2099,One Piece,Shounen,Jango,ENFP,7w6
2100,One Piece,Shounen,Blueno,ISTJ,1w9
2101,One Piece,Shounen,Vinsmoke Sora,INFJ,4w3
2102,One Piece,Shounen,"Yasuie ""Tonoyasu"" Shimotsuki",ENFJ,2w1
2103,One Piece,Shounen,Camie,ESFJ,2w1
2104,One Piece,Shounen,Gaimon,ISFJ,XwX
2105,One Piece,Shounen,Morgan,ESTJ,8w9
2106,One Piece,Shounen,Donquixote Homing,ENFJ,2w1
2107,One Piece,Shounen,Shimotsuki Ryuma,ISTP,8w9
2108,One Piece,Shounen,Rebecca,ISFJ,2w1
2109,One Piece,Shounen,Charlotte Brûlée,ENFP,3w2
2110,One Piece,Shounen,Otama,ENFP,7w6
2111,One Piece,Shounen,Kawamatsu,ESFJ,2w1
2112,One Piece,Shounen,Ashura Doji,ISTP,8w9
2113,One Piece,Shounen,"Gin the ""Man-Demon""",ISFP,6w7
2114,One Piece,Shounen,Pearl the Iron Wall,ESTP,3w4
2115,One Piece,Shounen,Gan Fall,INFJ,2w1
2116,One Piece,Shounen,Yosaku,ISFP,7w6
2117,One Piece,Shounen,Vander Decken IX,ESTP,8w7
2118,One Piece,Shounen,Sadi-chan,ESFP,8w7
2119,One Piece,Shounen,Scratchman Apoo,ENTP,7w8
2120,One Piece,Shounen,Pandaman,ENFP,6w7
2121,One Piece,Shounen,Carina,ENTP,7w8
2122,One Piece,Shounen,Pappag,ESFP,7w6
2123,One Piece,Shounen,Victoria Cindry,INTJ,9w8
2124,One Piece,Shounen,Oars,ESFP,7w8
2125,One Piece,Shounen,Shushu,ESFJ,6w7
2126,One Piece,Shounen,Pica,ESTJ,XwX
2127,One Piece,Shounen,Cabaji,ISTP,3w4
2128,One Piece,Shounen,Caribou,ESTP,3w2
2129,One Piece,Shounen,Charlotte Praline,ESFJ,6w7
2130,One Piece,Shounen,Kumadori,ESFJ,1w9
2131,One Piece,Shounen,Zeus,ESFP,7w6
2132,One Piece,Shounen,Who's Who,ESTJ,6w5
2133,One Piece,Shounen,"Shepherd ""Condoriano""",ESTJ,3w4
2134,One Piece,Shounen,Makino,ISFJ,2w1
2135,One Piece,Shounen,Ishilly,ENFP,2w3
2136,One Piece,Shounen,Thousand Sunny,ENFP,8w7
2137,One Piece,Shounen,Urouge,ESTP,XwX
2138,One Piece,Shounen,Gonbe,ESFP,7w8
2139,One Piece,Shounen,Yorki,ESTP,7w8
2140,One Piece,Shounen,Charlotte Mondée,ESFP,3w4
2141,One Piece,Shounen,Charlotte Normande,ESFJ,XwX
2142,One Piece,Shounen,Charlotte Kato,ENTP,XwX
2143,One Piece,Shounen,Charlotte Snack,ISTJ,XwX
2144,One Piece,Shounen,Charlotte Montb,ISFJ,XwX
2145,One Piece,Shounen,Charlotte Raisin,ISTJ,8w9
2146,One Piece,Shounen,Charlotte Akimeg,ESFP,XwX
2147,One Piece,Shounen,Higuma,ESTP,8w7
2148,One Piece,Shounen,Edward Weevil,ISFP,6w7
2149,One Piece,Shounen,Aisa,ISFP,6w7
2150,One Piece,Shounen,Chinjao,ISTJ,8w7
2151,One Piece,Shounen,Lacuba,ISTP,XwX
2152,One Piece,Shounen,Kozuki Toki,INFJ,2w1
2153,One Piece,Shounen,"Gloriosa ""Elder Nyon""",ESFJ,2w1
2154,One Piece,Shounen,Ensign Isuka,ESTJ,XwX
2155,One Piece,Shounen,Mansherry,ESFJ,2w1
2156,One Piece,Shounen,Vista,ESTP,7w6
2157,One Piece,Shounen,"Vegapunk ""Punk 02"" Lilith",ENTP,7w6
2158,One Piece,Shounen,Horselina,ISFJ,XwX
2159,One Piece,Shounen,"T Bone ""Ship Cutter""",ISFJ,2w1
2160,One Piece,Shounen,Charlotte Oven,ESTJ,8w7
2161,One Piece,Shounen,Charlotte Daifuku,ESTJ,8w9
2162,One Piece,Shounen,Charlotte Mont-d'Or,ENTJ,6w5
2163,One Piece,Shounen,Magellan,ISTJ,8w9
2164,One Piece,Shounen,Satori,ESFP,7w8
2165,One Piece,Shounen,Apis,ISFP,7w6
2166,One Piece,Shounen,Gild Tesoro,ENTJ,8w7
2167,One Piece,Shounen,Nojiko,ISTP,9w8
2168,One Piece,Shounen,Shinobu,ESFP,3w4
2169,One Piece,Shounen,Nekomamushi (Catviper),ESTP,3w2
2170,One Piece,Shounen,Pedro,ISTJ,1w9
2171,One Piece,Shounen,Vinsmoke Yonji,ESTP,7w8
2172,One Piece,Shounen,Absalom,ESTP,7w8
2173,One Piece,Shounen,Raizo,ISFJ,6w7
2174,One Piece,Shounen,Hatchan,ESFJ,2w1
2175,One Piece,Shounen,Chew,ISTJ,1w9
2176,One Piece,Shounen,Kuroobi,ISTJ,8w9
2177,One Piece,Shounen,Nako,ISTJ,1w9
2178,One Piece,Shounen,Domino,ISTJ,6w5
2179,One Piece,Shounen,Margaret,INFJ,9w1
2180,One Piece,Shounen,Leo,ESFP,7w6
2181,One Piece,Shounen,Jose,ESFJ,XwX
2182,One Piece,Shounen,Carmen,ESTP,8w7
2183,One Piece,Shounen,"Marianne ""Miss Goldenweek""",INTP,9w1
2184,One Piece,Shounen,Mozu,ESFP,6w7
2185,One Piece,Shounen,"Babe ""Mr.4""",ISFP,9w8
2186,One Piece,Shounen,"Drophy ""Miss Merry Christmas""",ESTJ,XwX
2187,One Piece,Shounen,Doctor Hogback,ENTP,3w4
2188,One Piece,Shounen,Jigoro,ISTP,9w8
2189,One Piece,Shounen,Little Oars Jr.,ISFP,XwX
2190,One Piece,Shounen,Pogo,ESTP,XwX
2191,One Piece,Shounen,Bobby,ESTP,7w6
2192,One Piece,Shounen,Big Pan,ESTP,XwX
2193,One Piece,Shounen,Sebastian,ESFP,XwX
2194,SK∞,Sports,Reki Kyan,ENFP,7w6
2195,SK∞,Sports,Langa Hasegawa,ISTJ,9w1
2196,SK∞,Sports,Miya Chinen,ENTJ,3w4
2197,SK∞,Sports,Ainosuke Shindo (ADAM),ESFP,3w4
2198,SK∞,Sports,Kaoru Sakurayashiki (Cherry Blossom),ISTJ,6w5
2199,SK∞,Sports,Kojiro Nanjo (JOE),ESTP,7w8
2200,SK∞,Sports,Nanako Hasegawa (Langa's Mother),ISFJ,6w7
2201,SK∞,Sports,Oliver (Langa's Father),ENFJ,2w1
2202,SK∞,Sports,Tadashi Kikuchi,ISTJ,1w9
2203,SK∞,Sports,Hiromi Higa (Shadow),ESFJ,8w7
2204,SK∞,Sports,Reki's childhood friend,INFP,9w1
2205,SK∞,Sports,Takashi,INFJ,2w3
2206,SK∞,Sports,Carla,ISTJ,1w2
2207,SK∞,Sports,Nanaka Kyan,ENFP,7w8
2208,SK∞,Sports,Adam's Brown-Haired Aunt,ISFJ,3w4
2209,SK∞,Sports,Sketchy,ISTP,5w6
2210,SK∞,Sports,Oka,ESFJ,8w9
2211,SK∞,Sports,Ema,ISFJ,2w1
2212,SK∞,Sports,Adam's Black Haired Aunt,ENFJ,2w3
2213,SK∞,Sports,Harry,INFP,5w4
2214,SK∞,Sports,Adam's Green-Haired Aunt,ESTJ,3w2
2215,SK∞,Sports,English Teacher,ISTP,9w8
2216,SK∞,Sports,Flower Shop Manager,ISFJ,2w1
2217,SK∞,Sports,Koyomi Kyan,ESFP,8w9
2218,SK∞,Sports,Reki's dad,ESTJ,6w5
2219,SK∞,Sports,Kiriko Kamata,ENTJ,8w9
2220,SK∞,Sports,Miki,ESFJ,XwX
2221,SK∞,Sports,Ramen Shop Clerk,ENFP,4w5
2222,SK∞,Sports,Chihiro Kyan,ISFP,6w7
2223,SK∞,Sports,Miya's Mother,ISFJ,1w2
2224,SK∞,Sports,Masae Kyan (Reki's Mother),ESFJ,2w3
2225,SK∞,Sports,Tamashiro,ESTP,8w9
2226,SK∞,Sports,Kazu,ESTP,3w4
2227,SK∞,Sports,Reporter,ESFJ,XwX
2228,SK∞,Sports,Kiichiro Shindo,ESTJ,8w7
2229,SK∞,Sports,Matsumura,INTP,6w5
2230,SK∞,Sports,Representative Takano,ENTJ,1w2
2231,SK∞,Sports,Miya's Father,ISFJ,1w9
2232,Ansatsu Kyoushitsu,Shounen,Karma Akabane,ENTP,8w7
2233,Ansatsu Kyoushitsu,Shounen,Nagisa Shiota,INFJ,9w1
2234,Ansatsu Kyoushitsu,Shounen,Irina Jelavić,ESTP,7w6
2235,Ansatsu Kyoushitsu,Shounen,Korosensei,ENTP,7w8
2236,Ansatsu Kyoushitsu,Shounen,Gakushū Asano,ENTJ,3w4
2237,Ansatsu Kyoushitsu,Shounen,Okuda Manami,ISFJ,6w5
2238,Ansatsu Kyoushitsu,Shounen,Tadaomi Karasuma,ISTJ,1w9
2239,Ansatsu Kyoushitsu,Shounen,Akira Takaoka,ESTJ,XwX
2240,Ansatsu Kyoushitsu,Shounen,Hiromi Shiota,ISTJ,1w9
2241,Ansatsu Kyoushitsu,Shounen,Hiroto Maehara,ESTP,7w6
2242,Ansatsu Kyoushitsu,Shounen,Tōka Yada,ENTP,9w1
2243,Ansatsu Kyoushitsu,Shounen,Gakuhō Asano,ENFJ,3w4
2244,Ansatsu Kyoushitsu,Shounen,Kaede Kayano,ENFP,7w6
2245,Ansatsu Kyoushitsu,Shounen,Yūma Isogai,ENFJ,1w2
2246,Ansatsu Kyoushitsu,Shounen,Ryōma Terasaka,ESTP,8w7
2247,Ansatsu Kyoushitsu,Shounen,Rio Nakamura,ESTP,7w8
2248,Ansatsu Kyoushitsu,Shounen,Kirara Hazama,INTP,4w5
2249,Ansatsu Kyoushitsu,Shounen,Itona Horibe,ISTP,3w4
2250,Ansatsu Kyoushitsu,Shounen,The Reaper,ENTP,5w4
2251,Ansatsu Kyoushitsu,Shounen,Yukiko Kanzaki,ISFJ,6w7
2252,Ansatsu Kyoushitsu,Shounen,Sakura Kiyashiki,ISFP,6w7
2253,Ansatsu Kyoushitsu,Shounen,Princess Lea,ENFP,2w1
2254,Ansatsu Kyoushitsu,Shounen,Ritsu (Autonomously Intelligent Fixed Artillery),ENTP,7w6
2255,Ansatsu Kyoushitsu,Shounen,The Reaper (2.0),ENTP,3w4
2256,Ansatsu Kyoushitsu,Shounen,Rinka Hayami,ISTP,5w6
2257,Ansatsu Kyoushitsu,Shounen,Kōtarō Takebayashi,ISTJ,5w6
2258,Ansatsu Kyoushitsu,Shounen,Ryūnosuke Chiba,ISTP,5w4
2259,Ansatsu Kyoushitsu,Shounen,Hinano Kurahashi,ENFP,7w6
2260,Ansatsu Kyoushitsu,Shounen,Shiro (Yanagisawa Kōtarō),ESTJ,8w7
2261,Ansatsu Kyoushitsu,Shounen,Hinata Okano,ESTP,6w7
2262,Ansatsu Kyoushitsu,Shounen,Mimura Kōki,INFP,4w3
2263,Ansatsu Kyoushitsu,Shounen,Kunudon,ESFJ,1w2
2264,Ansatsu Kyoushitsu,Shounen,Taiga Okajima,ESFP,7w8
2265,Ansatsu Kyoushitsu,Shounen,Meg Kataoka,ESTJ,1w9
2266,Ansatsu Kyoushitsu,Shounen,Sōsuke Sugaya,ISFP,4w5
2267,Ansatsu Kyoushitsu,Shounen,Natsuhiko Koyama,ISTJ,1w9
2268,Ansatsu Kyoushitsu,Shounen,Teppei Araki,ESTJ,5w6
